纳刀术,2,昏厥耐性,2,4,0,0,269484045
击晕术,1,回避性能,1,2,1,1,269484045
合气,2,剥取铁人,1,3,2,0,269484045
破坏王,3,弱点特效,2,2,0,0,269484045
走壁移动【翔】,1,属性异常状态的耐性,1,2,1,1,269484045
拔刀术【力】,2,减轻后坐力,2,4,0,0,269484045
因祸得福,2,,0,,0,2,1,1,269484045
装填速度,1,走壁移动【翔】,1,3,2,1,269484045
装填速度,1,特殊射击强化,1,4,0,0,269484045
耐震,1,道具使用强化,2,4,0,0,269484045
抑制偏移,1,水属性攻击强化,1,4,0,0,269484045
击晕术,1,道具使用强化,2,4,0,0,269484045
昏厥耐性,3,体术,2,3,2,0,269484045
砥石使用高速化,2,满足感,2,2,2,0,269484045
高速变形,1,破坏王,1,2,1,1,269484045
纳刀术,1,水属性攻击强化,1,3,1,1,269484045
抑制偏移,2,击晕术,2,3,2,1,269484045
减轻胆怯,1,回避性能,1,4,0,0,269484045
回避性能,3,毒属性强化,1,3,2,1,269484045
体术,2,满足感,2,3,1,1,269484045
拔刀术【力】,2,防御,1,2,2,1,269484045
满足感,2,强化持续,1,2,1,1,269484045
回避距离提升,3,昏厥耐性,2,2,1,0,269484045
拔刀术【力】,2,水属性攻击强化,1,4,0,0,269484045
昏厥耐性,3,纳刀术,1,2,1,1,269484045
骑乘名人,1,弱点特效,1,1,1,1,269484045
剥取铁人,1,快吃,2,4,0,0,269484045
抑制偏移,2,泡沫之舞,2,2,2,0,269484045
散弹・扩散箭强化,2,,0,,0,4,0,0,269484045
走壁移动【翔】,1,属性异常状态的耐性,1,3,2,0,269484045
回避性能,2,冰属性攻击强化,2,2,1,1,269484045
破坏王,1,泡沫之舞,1,4,0,0,269484045
看破,3,会心击【属性】,1,1,1,1,269484045
耳塞,2,快吃,2,3,1,0,269484045
蓄力大师,1,炮术,1,3,0,0,269484045
高速变形,1,因祸得福,1,4,0,0,269484045
快吃,2,回避距离提升,2,3,1,0,269484045
逆袭,1,拔刀术【力】,2,3,1,1,269484045
回避性能,1,雷属性攻击强化,1,4,0,0,269484045
不屈,1,耳塞,2,3,1,1,269484045
翔虫使,1,攻击,1,4,0,0,269484045
拔刀术【力】,3,泡沫之舞,2,3,1,0,269484045
耐震,3,火属性攻击强化,2,4,0,0,269484045
耳塞,2,防御,1,4,0,0,269484045
强化持续,2,纳刀术,1,3,1,0,269484045
击晕术,2,回复速度,2,3,1,0,269484045
高速变形,2,纳刀术,1,1,0,0,269484043
耳塞,1,骑乘名人,1,1,0,0,269484043
爆破属性强化,1,,0,,0,1,0,0,269484043
无伤,1,,0,,0,0,0,0,269484043
夺取耐力,1,回复速度,2,1,0,0,269484043
逆袭,1,回复速度,1,2,0,0,269484043
夺取耐力,1,耐震,1,2,1,1,269484044
翔虫使,2,水属性攻击强化,1,2,1,0,269484044
回避距离提升,1,昏厥耐性,2,4,0,0,269484045
昏厥耐性,2,回避距离提升,1,4,0,0,269484045
